scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop ,id,pop (broader groups for population stats),long format pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,sens lat complex
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109366,20,H.T. Kennedy,16-Jul-19,silica gel,-31.2041944,149.2974167,Australia,NSW,Cooleburba SCA,NNWS,3,D,5,M.erubescens_Dandry,HTK20h,erubDand,M.erubescens_Dandry,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109366,20,H.T. Kennedy,16-Jul-19,silica gel,-31.2041944,149.2974167,Australia,NSW,Cooleburba SCA,NNWS,3,B,5,M.erubescens_Dandry,HTK20i,erubDand,M.erubescens_Dandry,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,J.R. Nevin,109157,171,J.R. Nevin,21-Jul-19,silica gel,-31.5748611,149.3368333,Australia,NSW,Mollyan Rd,NNWS,5,G,8,M.erubescens_MollyanRd,JRN171a,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,J.R. Nevin,109157,171,J.R. Nevin,21-Jul-19,silica gel,-31.5748611,149.3368333,Australia,NSW,Mollyan Rd,NNWS,5,H,8,M.erubescens_MollyanRd,JRN171b,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,J.R. Nevin,109157,171,J.R. Nevin,21-Jul-19,silica gel,-31.5748611,149.3368333,Australia,NSW,Mollyan Rd,NNWS,5,A,9,M.erubescens_MollyanRd,JRN171d,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,J.R. Nevin,109157,171,J.R. Nevin,21-Jul-19,silica gel,-31.5748611,149.3368333,Australia,NSW,Mollyan Rd,NNWS,5,B,9,M.erubescens_MollyanRd,JRN171e,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,R.L.Palsson,109998,276,R.L.Palsson,25-Jul-19,silica gel,-31.0493333,149.3969444,Australia,NSW,Pilliga NR,NNWS,5,D,9,M.erubescens_Pilliga,RLP276d,erubPill,M.erubescens_Pilliga,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,R.L.Palsson,109998,276,R.L.Palsson,25-Jul-19,silica gel,-31.0493333,149.3969444,Australia,NSW,Pilliga NR,NNWS,5,C,9,M.erubescens_Pilliga,RLP276f,erubPill,M.erubescens_Pilliga,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,R.L.Palsson,109998,276,R.L.Palsson,25-Jul-19,silica gel,-31.0493333,149.3969444,Australia,NSW,Pilliga NR,NNWS,5,G,9,M.erubescens_Pilliga,RLP276h,erubPill,M.erubescens_Pilliga,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,R.L.Palsson,109998,276,R.L.Palsson,25-Jul-19,silica gel,-31.0493333,149.3969444,Australia,NSW,Pilliga NR,NNWS,5,F,9,M.erubescens_Pilliga,RLP276j,erubPill,M.erubescens_Pilliga,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,R.L.Palsson,109998,276,R.L.Palsson,25-Jul-19,silica gel,-31.0493333,149.3969444,Australia,NSW,Pilliga NR,NNWS,5,E,9,M.erubescens_Pilliga,RLP276k,erubPill,M.erubescens_Pilliga,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109527,382,S. Dema,1-Oct-19,silica gel,-31.7105,149.5422222,Australia,NSW,Gamble Creek Rd,NNWS,5,H,9,M.erubescens_GambleCrk,SD382,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109527,382,S. Dema,1-Oct-19,silica gel,-31.7105,149.5422222,Australia,NSW,Gamble Creek Rd,NNWS,5,B,10,M.erubescens_GambleCrk,SD382a,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109527,382,S. Dema,1-Oct-19,silica gel,-31.7105,149.5422222,Australia,NSW,Gamble Creek Rd,NNWS,5,A,10,M.erubescens_GambleCrk,SD382b,erubGamMoll,M.erubescens_GambleMollyan,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109887,49,H.T. Kennedy,6-Oct-19,silica gel,-31.3158333,149.9531667,Australia,NSW,Trinkey SCA,NNWS,4,D,2,M.erubescens_Trinkey1,HTK49a,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109887,49,H.T. Kennedy,6-Oct-19,silica gel,-31.3158333,149.9531667,Australia,NSW,Trinkey SCA,NNWS,4,E,2,M.erubescens_Trinkey1,HTK49b,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109887,49,H.T. Kennedy,6-Oct-19,silica gel,-31.3158333,149.9531667,Australia,NSW,Trinkey SCA,NNWS,4,F,2,M.erubescens_Trinkey1,HTK49d,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109887,49,H.T. Kennedy,6-Oct-19,silica gel,-31.3158333,149.9531667,Australia,NSW,Trinkey SCA,NNWS,,,,M.erubescens_Trinkey1,HTK49f,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109887,49,H.T. Kennedy,6-Oct-19,silica gel,-31.3158333,149.9531667,Australia,NSW,Trinkey SCA,NNWS,4,G,2,M.erubescens_Trinkey1,HTK49g,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109888,50,H.T. Kennedy,6-Oct-19,silica gel,-31.4141944,149.9701111,Australia,NSW,Trinkey SCA,NNWS,4,H,2,M.erubescens_Trinkey2,HTK50a,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109888,50,H.T. Kennedy,6-Oct-19,silica gel,-31.4141944,149.9701111,Australia,NSW,Trinkey SCA,NNWS,4,A,3,M.erubescens_Trinkey2,HTK50d,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109888,50,H.T. Kennedy,6-Oct-19,silica gel,-31.4141944,149.9701111,Australia,NSW,Trinkey SCA,NNWS,4,B,3,M.erubescens_Trinkey2,HTK50e,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens s.s.,Helen_Kennedy,NE,H.T. Kennedy,109888,50,H.T. Kennedy,6-Oct-19,silica gel,-31.4141944,149.9701111,Australia,NSW,Trinkey SCA,NNWS,,,,M.erubescens_Trinkey2,HTK50f,erubTrink,M.erubescens_Trinkey,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109332,17,H.T. Kennedy,16-Jul-19,silica gel,-31.2855278,148.9866944,Australia,NSW,Split Rock,NNWS,3,F,3,M.erubescens_Warrumbungles1,HTK17a,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109332,17,H.T. Kennedy,16-Jul-19,silica gel,-31.2855278,148.9866944,Australia,NSW,Split Rock,NNWS,3,G,3,M.erubescens_Warrumbungles1,HTK17e,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109332,17,H.T. Kennedy,16-Jul-19,silica gel,-31.2855278,148.9866944,Australia,NSW,Split Rock,NNWS,3,H,3,M.erubescens_Warrumbungles1,HTK17f,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109332,17,H.T. Kennedy,16-Jul-19,silica gel,-31.2855278,148.9866944,Australia,NSW,Split Rock,NNWS,3,A,4,M.erubescens_Warrumbungles1,HTK17h,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109333,18,H.T. Kennedy,16-Jul-19,silica gel,-31.2964722,148.9897778,Australia,NSW,Fan's Horizon,NNWS,3,B,4,M.erubescens_Warrumbungles2,HTK18a,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109333,18,H.T. Kennedy,16-Jul-19,silica gel,-31.2964722,148.9897778,Australia,NSW,Fan's Horizon,NNWS,3,C,4,M.erubescens_Warrumbungles2,HTK18b,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109333,18,H.T. Kennedy,16-Jul-19,silica gel,-31.2964722,148.9897778,Australia,NSW,Fan's Horizon,NNWS,3,D,4,M.erubescens_Warrumbungles2,HTK18c,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109333,18,H.T. Kennedy,16-Jul-19,silica gel,-31.2964722,148.9897778,Australia,NSW,Fan's Horizon,NNWS,3,E,4,M.erubescens_Warrumbungles2,HTK18H,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,H.T. Kennedy,109333,18,H.T. Kennedy,16-Jul-19,silica gel,-31.2964722,148.9897778,Australia,NSW,Fan's Horizon,NNWS,3,F,4,M.erubescens_Warrumbungles2,HTK18I,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,J.J. Bruhl,108927,3585,J.J. Bruhl,27-Sep-18,silica gel,-31.291972,149.039889,Australia,NSW,Whitegum track,NNWS,6,D,4,M.erubescens_Warrumbungles3,JJB3585,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,J.J. Bruhl,108927,3585,J.J. Bruhl,27-Sep-18,silica gel,-31.291972,149.039889,Australia,NSW,Whitegum track,NNWS,6,E,4,M.erubescens_Warrumbungles3,JJB3585a,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,J.J. Bruhl,108927,3585,J.J. Bruhl,27-Sep-18,silica gel,-31.291972,149.039889,Australia,NSW,Whitegum track,NNWS,6,F,4,M.erubescens_Warrumbungles3,JJB3585b,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,J.J. Bruhl,108927,3585,J.J. Bruhl,27-Sep-18,silica gel,-31.291972,149.039889,Australia,NSW,Whitegum track,NNWS,6,G,4,M.erubescens_Warrumbungles3,JJB3585c,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M.sp. Warrumbungles,Helen_Kennedy,NE,J.J. Bruhl,108927,3585,J.J. Bruhl,27-Sep-18,silica gel,-31.291972,149.039889,Australia,NSW,Whitegum track,NNWS,6,H,4,M.erubescens_Warrumbungles3,JJB3585d,erubWarr,M.erubescens_Warrumbungles,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,F,11,M.erubescens_TheGovernor,HTK25a,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,G,11,M.erubescens_TheGovernor,HTK25b,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,H,11,M.erubescens_TheGovernor,HTK25c,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,A,12,M.erubescens_TheGovernor,HTK25e,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,B,12,M.erubescens_TheGovernor,HTK25h,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,A,4,M.erubescens_TheGovernor,HTK25i,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. sp. Kaputar,Helen_Kennedy,NE,H.T. Kennedy,109424,25,H.T. Kennedy,18-Jul-19,silica gel,-30.2833611,150.1457778,Australia,NSW,"The Governor, Mt Kaputar NP",NNWS,1,B,4,M.erubescens_TheGovernor,HTK25j,erubGov,M.erubescens_TheGovernor,B,BB,BAA,BAAB,BAABA,Melichrus erubescens
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109707,7101a,H.T. Kennedy,28-Sep-19,silica gel,-33.3506667,148.9848889,Australia,NSW,Mt Canobolas ,NCT,6,F,2,M.erubescens_Canobolas,RWM7101a,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109707,7101b,H.T. Kennedy,29-Sep-19,silica gel,-33.3506667,148.9848889,Australia,NSW,Mt Canobolas ,NCT,6,G,2,M.erubescens_Canobolas,RWM7101b,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109708,7101c,H.T. Kennedy,5-Oct-19,silica gel,-33.3556389,148.9814167,Australia,NSW,Mt Canobolas ,NCT,6,H,2,M.erubescens_Canobolas,RWM7101c,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109709,7101d,H.T. Kennedy,15-Oct-19,silica gel,-33.36225,148.9984167,Australia,NSW,Mt Canobolas ,NCT,6,A,3,M.erubescens_Canobolas,RWM7101d,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109709,7101e,H.T. Kennedy,15-Oct-19,silica gel,-33.36225,148.9984167,Australia,NSW,Mt Canobolas ,NCT,6,B,3,M.erubescens_Canobolas,RWM7101e,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109709,7101f,H.T. Kennedy,15-Oct-19,silica gel,-33.36225,148.9984167,Australia,NSW,Mt Canobolas ,NCT,6,C,3,M.erubescens_Canobolas,RWM7101f,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109710,7101g,H.T. Kennedy,18-Oct-19,silica gel,-33.36075,148.9816944,Australia,NSW,Mt Canobolas ,NCT,6,D,3,M.erubescens_Canobolas,RWM7101g,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109714,7109a,H.T. Kennedy,26-Oct-19,silica gel,-33.1418333,149.1386667,Australia,NSW,Mullion creek,NCT,6,G,3,M.erubescens_MullionCrk,RWM7109a,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109714,7109b,H.T. Kennedy,22-Oct-19,silica gel,-33.0623333,149.0676389,Australia,NSW,Kerrs creek,NCT,6,H,3,M.urceolatus_KerrsCrk,RWM7109b,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Canobolas,Helen_Kennedy,NE,R.W. Medd,109715,7109c,H.T. Kennedy,26-Oct-19,silica gel,-33.0623333,149.0676389,Australia,NSW,Kerrs creek,NCT,6,A,4,M.urceolatus_KerrsCrk,RWM7109c,urcCanKerrMul,M.urceolatus_CanobolasKerrMull,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,F,5,M.urceolatus_Coornartha,HTK55,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,G,5,M.urceolatus_Coornartha,HTK55a,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,H,5,M.urceolatus_Coornartha,HTK55b,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,A,6,M.urceolatus_Coornartha,HTK55c,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,B,6,M.urceolatus_Coornartha,HTK55d,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,C,6,M.urceolatus_Coornartha,HTK55e,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Coornartha,Helen_Kennedy,NE,H.T. Kennedy,109700,55,H.T. Kennedy,22-Oct-19,silica gel,-36.1834722,149.2820556,Australia,NSW,Coornartha NR,NST,2,D,6,M.urceolatus_Coornartha,HTK55g,urcCoor,M.urceolatus_Coornartha,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109310,7,H.T. Kennedy,18-Apr-19,silica gel,-35.27025,149.1053611,Australia,ACT,Blackmountain NR,NST,2,H,11,M.urceolatus_Blackmountain,HTK7a,urcBlackM,M.urceolatus_Blackmountain,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109311,7,H.T. Kennedy,18-Apr-19,silica gel,-35.2674167,149.0995833,Australia,ACT,Blackmountain NR,NST,2,A,12,M.urceolatus_Blackmountain,HTK7b,urcBlackM,M.urceolatus_Blackmountain,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,H.T. Kennedy,109312,7,H.T. Kennedy,18-Apr-19,silica gel,-35.2655833,149.1051111,Australia,ACT,Blackmountain NR,NST,2,B,12,M.urceolatus_Blackmountain,HTK7c,urcBlackM,M.urceolatus_Blackmountain,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,F,7,M.urceolatus_RankinSprings,SD403,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,G,7,M.urceolatus_RankinSprings,SD403a,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,5,E,11,M.urceolatus_RankinSprings,SD403b,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,H,7,M.urceolatus_RankinSprings,SD403c,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. Galambary,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,A,8,M.urceolatus_RankinSprings,SD403d,urcRankin,M.urceolatus_RankinSprings,B,BB,BBA,BAAB,BAABC,Melichrus urceolatus
